"","N1_1","N2_1","N3_1","N4_1","N5_1","N6_1","N1_2","N2_2","N3_2","N4_2","N5_2","N6_2"
"P02763",168411,1582979,155885.6,158583.5,494067.2,223143.9,240932,1300718,188742.5,109273.7,321442.7,167923.7
"Q8N142",49739.87,0,58361.84,39584.44,24779.11,0,38365.15,0,42741.92,37448.41,26881.08,0
"P30048",760797.8,885197.1,1002596,970053.3,1057986,1086128,838302.9,1002596,1086128,1002596,940142,1130692
"Q9Y2T3",79458.77,121781.8,75160.02,98104.31,96407.84,23631.74,78923.71,136875.9,75613.89,96590.73,96407.84,21634.76
"P35080",76429.38,80614.2,74156.41,98250.03,73524.28,74656.39,79816.24,77962.17,78078.7,92336.89,73411.06,64454
"P49755",0,0,0,0,0,0,0,0,0,0,0,0
"P07093",0,0,0,0,0,0,0,0,0,0,0,0
"P52209",60013.66,67233.22,57737.64,62380.69,72021.55,58695.53,57850.99,71531.78,57348.28,58798.94,80345.41,66058.39
"P07900",179177.4,234531.6,172575.7,229655.9,270810.9,160691.3,174984.5,240932,175372.7,243050.1,276628.6,152247.4
"Q9UBV8",0,14738.54,0,5202.178,13793.52,2753.831,0,0,0,0,0,0
"Q8IXM2",0,5461.447,0,0,6569.589,0,0,0,0,0,0,0
"Q6P587",75160.02,50797.63,77070.33,83516.5,64901.59,59432.1,39497.49,53711.56,72021.55,93224.91,71658.52,61553.77
"Q9UQ80",51690.71,47788.15,54642.17,55162.83,49228.15,53240.82,48438.29,50996.29,55162.83,49103.56,36493.12,54328.42
"O14556",0,97335.62,91127.04,0,56337.18,0,0,0,84437,69296.97,0,0
"Q9H4M9",37185.8,17916.59,51085.24,53026.19,33256.26,52194.86,51274.72,29430.84,45427.61,51085.24,26232.09,50923.04
"Q15126",25487.3,14566.58,23275.02,20275.93,16653.18,14411.26,25378.03,17715.21,23741.29,20764.95,14957.51,15184.38
"Q8NFU3",77488.91,41362.6,62742.03,71739.49,69296.97,78216.51,67749.81,51690.71,67126.98,62603.47,32469.21,77488.91
"Q9UBX3",56514.53,36956.08,80741.56,88271.58,48664.34,64108.37,56917.54,41778.38,82372.63,66477.81,67233.22,61068.98
"P35237",145510.8,171211.4,156696.6,138626.9,134798,187566.8,144058.2,161420,154345.9,145114.2,149632.6,189251.4
"Q86UT6",0,0,0,0,0,0,0,0,0,0,0,0
"P09871",0,0,0,0,0,0,0,17916.59,0,0,0,0
"Q16891",84820.41,108770.2,121781.8,132774.2,104101.6,115757.1,84319.78,107375.7,115757.1,118793.4,115537.1,128015.6
"Q15084",98460.75,152247.4,109273.7,104101.6,135737.2,96407.84,99238.84,146872.8,96253.9,86748.58,131151.9,101308.6
"Q8N3V7",11279.85,7930.744,0,0,10305.74,0,12327.9,11223.05,16477.31,16316.33,12617.18,0
"P47895",0,0,0,0,0,0,0,0,0,0,0,0
"P28330",0,0,0,3082.436,0,2498.825,4776.936,0,0,9293.767,0,8132.7
"O75891",163965.8,167923.7,182794.5,179524.6,187566.8,195146,166703.5,171211.4,196996.8,187566.8,204722.1,195146
"Q96SU4",16046.76,16703.18,21763.84,17258.52,14628.95,10354.9,20640.29,21073.92,23631.74,22055.13,13397.27,0
"Q9Y2H5",0,0,0,8469.239,5424.269,15575.29,14448.97,0,0,0,12684.5,0
"Q6UB98",0,0,0,0,0,0,0,0,0,0,0,0
"P14923",0,2973.825,9065.825,3922.231,11115.66,19175.72,6142.9,5920.558,13339.99,0,16046.76,17778.32
"P23141",0,0,0,0,0,0,0,0,0,0,0,0
"P20290",0,0,0,0,0,0,0,0,0,0,26157.97,0
"Q56VL3",23318.47,27066.26,36073.5,24184.97,28364.9,25844.29,22055.13,25669.13,39644.1,29655.42,27646.1,28384.36
"Q96PK6",0,0,0,0,0,0,0,0,0,0,0,0
"P36404",0,0,0,45794.93,0,0,0,0,0,0,0,0
"P61966",3082.436,2170.697,5768.044,1343.703,288.9194,1278.861,3628.564,0,0,7830.575,0,0
"Q9H098",0,2887.753,0,2423.442,0,0,4463.661,0,0,9120.119,0,0
"O75367",35890.67,53332.27,5346.031,40420.69,44088.33,51189.29,66571.79,52194.86,38212.23,47697.29,43429.14,57080.76
"Q8WWI1",0,1909.539,5202.178,1358.117,427.55,0,0,4398.756,7203.25,7593.128,4621.889,4776.936
"Q7Z2W4",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IV36",0,0,30434.37,0,0,0,0,0,0,0,0,0
"Q96DG6",534962.2,325019.6,529672.9,670786.9,633821,308775.7,597545.5,290924.4,520102.7,613850.5,670786.9,431283.1
"Q9NQ50",0,0,0,16143.24,0,14566.58,17778.32,0,25737.06,0,0,0
"P37108",34267.11,33974.14,37448.41,40795.66,30963.73,33116.59,35117.79,36623.49,39584.44,42404.53,31289.59,34042.57
"P49721",29918.29,31454.9,28951.34,33573.36,34654.42,32270.84,32403,34787.12,38720.09,32403,31231.34,25795.89
"O00764",34579.48,37258.59,43101.08,37326.2,17204.07,65665.84,50443.03,23144.21,40567.01,53434.89,29698.69,48594.65
"O14548",0,91466.47,63732.6,66240.02,44156.47,60013.66,0,54737.36,65864.34,61667.11,59328.51,77962.17
"P19224",0,0,0,34386.66,0,20398.12,0,0,0,121609.6,0,0
"P62633",20640.29,15184.38,19912.98,10833.63,9759.944,8178.736,15633.69,17826.71,0,22174.57,0,0
"P49756",97932.12,123135.8,102888.3,218057.1,112930.6,161859.3,106789.8,129074.8,100833,246687.7,119902.1,104642.9
"P10619",41778.38,25539.53,41974.24,73278.36,58932,36558.49,37687.1,36422.79,41778.38,71139.86,74546.25,41493.97
"Q8WTV0",0,0,0,0,0,0,0,0,0,0,0,0
"Q15119",21073.92,16830.28,26157.97,18886.76,12444.31,10482.32,19849.41,18831.54,26490.26,24475.96,18957.21,15243.89
"Q15746",41233.21,19175.72,34116.76,28736.94,38641.15,37386.23,42472.02,18280.42,28905.51,21381.11,34386.66,41135.21
"Q9NZ08",4496.829,7428.344,7267.361,2282.408,2601.4,3282.131,5532.628,18128.35,10354.9,9347.894,7428.344,7830.575
"Q8NBX0",0,0,0,64229.41,0,49915.79,25912.83,0,0,51615.29,61667.11,47413.43
"P55010",34116.76,26736.89,32882.37,33256.26,33913.38,28782.87,32105.01,21763.84,41362.6,34042.57,33680.65,26947.6
"Q9BWD1",122047.2,103736.5,0,115757.1,9155.547,18831.54,0,107194.5,118269,77225.75,0,84185.7
"P05543",0,17826.71,9791.453,5582.867,6462.55,0,0,22861.64,12806.98,12744.35,9708.25,0
"Q9BU61",0,14373.54,0,0,0,11880.63,0,21553,0,0,0,0
"P30533",154345.9,36282.92,25017.81,40140.37,37735.48,0,36144.33,36073.5,17428.52,81325.09,68194.41,92656.4
"Q14192",0,0,0,0,84437,0,65477.99,0,0,0,0,0
"O43617",61777.63,93587.75,0,43497.89,25067.46,38870.96,28517.17,37687.1,30963.73,46353.28,62380.69,52008.52
"P55268",88904.66,95057.05,47954.48,75160.02,77070.33,19389.6,88118.88,48664.34,47623.22,68927.99,73524.28,89349.21
"O95292",0,0,0,0,88118.88,91800.24,0,0,0,86943.43,0,86748.58
"O95563",0,0,0,0,0,35117.79,0,0,0,0,0,35246.61
"Q99614",0,0,0,0,0,0,0,0,0,0,0,0
"P35542",0,0,0,0,0,0,0,0,0,0,0,0
"Q15121",19849.41,15951.23,16953.34,15951.23,30381.41,22251.11,22496.77,23060.3,18760.08,21199.16,20215.77,22174.57
"Q01459",44946.28,0,0,62742.03,51615.29,0,83114.39,0,0,27753.78,63060.78,0
"O14558",0,0,0,0,33435.34,31084.27,0,45871.05,0,0,31521.7,37386.23
"P24534",137982.3,143697,124294.3,88709.01,96933.72,135337.9,130842.1,138230.1,72635.24,163965.8,174111.8,136362.2
"Q9BUT1",301234.9,169404.2,249685.3,352898.9,283710.6,268122.8,307205,170208.5,257434.6,260389.5,245595.9,219709.9
"Q9H078",0,123793.9,0,164811.4,125103,0,0,134798,153041.2,123432,108770.2,48748.28
"P62280",0,62940.28,0,0,59642.93,83666.14,0,63188.02,0,0,63988.55,0
"Q9BYV1",106131.2,21073.92,166703.5,110367.2,102533.7,87070.11,107194.5,15184.38,174984.5,111326.8,105857.7,88271.58
"P49368",75858.83,92512.37,77850.57,86748.58,100310,74915.41,74656.39,89349.21,77225.75,96407.84,109599.4,74406
"Q9Y490",129969.2,167482.1,76579.02,80741.56,118534.4,82939.11,133565.1,109273.7,84185.7,96737.9,128472,99806.29
"P34931",0,0,0,25737.06,29862.3,0,0,41362.6,38072.94,0,0,0
"P49411",321442.7,310472.5,449960.5,381249.5,354757.7,381249.5,347082.5,331530.5,435248.4,396912,387432.2,370040.5
"O00264",68503.39,98460.75,84319.78,79299.88,98460.75,57737.64,72977.35,65665.84,87070.11,83842.97,92656.4,62940.28
"P62318",50923.04,66477.81,53514.59,50996.29,37326.2,62246.1,48818.65,59138.55,68303.94,39719.26,54240.61,57523.94
"Q16851",79161.4,106620.3,68790.77,91466.47,89662.87,65031.81,72866.16,106789.8,71658.52,90661.31,89349.21,68064.1
"P05023",122599.5,243050.1,234531.6,290924.4,147792.9,484624,121022.2,266898.1,240054.8,299487.5,169817.6,509155.2
"P21912",172028.6,186398.9,246687.7,211640.5,233372.9,280540.3,199390.7,179524.6,246687.7,177210.9,181096.8,236812.6
"Q13242",67126.98,66379.24,81510.46,58436.31,65665.84,63548.54,64901.59,78547.77,90139,0,60888.92,52415.71
"O43678",75282.1,107375.7,89662.87,83842.97,61900.08,109006.7,72497.5,110112,87502.26,88904.66,68064.1,110778.1
"Q9UN36",0,0,0,0,0,47551.12,0,0,0,0,0,72135.45
"Q8WUY1",0,0,39273.51,0,0,0,0,0,0,0,0,37940.34
"P04080",232556.1,178255,199390.7,279247.4,192915.6,200030.8,229655.9,191537,194290.6,296507.9,203233.9,220764.4
"Q8NEZ3",152627.3,0,0,0,0,0,146454.4,136629.6,126409.1,0,0,0
"P60953",54002.71,72135.45,42316.63,72021.55,45258.62,62845.97,40075.74,57265.41,0,64365.04,54919.61,63188.02
"P05198",26490.26,25378.03,25844.29,24964.95,31920.16,16600.61,26093.67,31454.9,28736.94,32524.27,30102.47,17204.07
"P11216",38266.54,34856.47,44010.16,40204.65,46818.33,41233.21,37872.6,38870.96,52477.21,36825.06,42678.39,28951.34
"O95168",69986.84,95661.27,99806.29,91325.89,141996.6,99627.9,77488.91,106131.2,96737.9,97756.44,90661.31,101043.4
"Q9C0J9",1086128,1086128,746003.9,231528.4,224020.3,572844.6,1057986,913960,716944.3,0,0,490235.9
"Q02127",0,0,17146.31,0,0,0,0,0,15847.52,0,0,26093.67
"O95394",12684.5,8132.7,0,17484.32,14502.55,8719.525,0,0,0,21883.76,0,16477.31
"Q9ULD0",73631.49,80465.48,87688.4,91800.24,62845.97,73854.19,74269.09,74156.41,89991.46,56917.54,67333.54,73524.28
"P63279",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BQE5",0,3130.811,0,0,0,0,0,0,0,0,0,0
"Q15262",27432.72,47343.67,28070.84,39644.1,32105.01,28049.26,0,48017.64,29748.37,25178.94,20708.82,26563.48
"Q14956",0,0,78216.51,0,0,0,0,0,124568,0,0,72866.16
"Q09666",244865.7,212997.3,127429.7,210269.6,167180.7,252846.2,194290.6,203666.2,129657.7,276628.6,228946.3,241992.3
"Q9UHL4",38012.43,0,33680.65,63548.54,0,41077.87,40286.82,0,21949.83,28782.87,0,19506.67
"O43795",28736.94,33116.59,30381.41,28649.97,36144.33,22946.86,0,31989.24,0,0,36144.33,0
"Q53SF7",0,0,42632.02,49228.15,0,57348.28,27128.02,0,0,32105.01,40286.82,32105.01
"Q9NQX3",9837.458,21230.09,23060.3,3258.656,11459.84,0,7530.067,17204.07,23942.7,11223.05,15184.38,0
"P01903",54160.37,36018.36,31289.59,29538.92,84319.78,39140.5,27509.79,43585.09,0,65757.16,66141.67,45502.32
"P34897",190935.2,128776.2,160172.7,194290.6,169404.2,149632.6,189860.5,136064,173069.6,208762.6,170638.1,162300.5
"P31040",163494.7,214743.1,227161.7,196996.8,200030.8,239229.2,153483.2,206752.5,239229.2,179524.6,193664.8,208139.1
"Q9HDC9",0,0,32270.84,0,30568.06,25378.03,0,0,0,30812.9,23060.3,43184.22
"P62995",30381.41,19690.86,32469.21,30209.1,24264.99,37940.34,31663.41,29597.68,30674.6,29791.97,23432.31,33680.65
"Q13356",20057.06,0,0,0,0,0,0,0,0,0,0,0
"P16152",187002.3,141575.7,167482.1,197524.2,165285.9,193664.8,174540.8,155550.8,164811.4,204722.1,174540.8,179524.6
"Q96CM8",189860.5,116010.1,207384.7,156696.6,167482.1,121609.6,191537,113916.8,210269.6,157629.9,176759.1,121609.6
"Q15369",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BSA4",121781.8,124830.2,109838.9,93734.03,120716.2,113145.5,136629.6,117705.1,119493.3,115138,147792.9,114480.8
"Q9ULH7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NQ48",0,0,0,0,0,0,0,0,0,0,0,0
"Q709C8",0,0,0,0,0,0,0,0,0,0,0,0
"Q15424",0,46353.28,0,0,29308.43,0,52700.48,0,43429.14,0,39497.49,0
"P45954",151044.7,151906.3,302761.4,251821.7,178255,234531.6,166291,161046.5,321442.7,271920.4,179524.6,225598.7
"Q9H8L6",40075.74,0,68597.03,6569.589,2693.067,3628.564,0,0,70281.09,14738.54,46418.59,0
"Q96T51",0,0,0,0,0,0,0,0,0,0,0,0
"Q13310",19764.2,0,8178.736,28070.84,15740.35,29487.39,0,26788.93,0,26011.69,21199.16,18200.78
"Q15165",0,0,0,0,0,0,0,0,0,0,0,0
"P68402",103356.2,97932.12,101043.4,116289.9,108554.7,111326.8,103555.3,95793.82,105857.7,114678.3,102533.7,106131.2
"Q13469",0,0,0,0,0,0,0,0,0,0,0,0
"Q68CK6",494067.2,158031.6,414661.1,308775.7,329906.4,194290.6,509155.2,169404.2,524995.4,277824.3,236030.4,192915.6
"Q8IUX7",29698.69,0,0,0,0,10833.63,0,0,0,0,0,0
"Q9HBL7",0,0,0,0,0,36144.33,0,0,0,0,0,0
"O94919",0,0,0,0,0,0,0,0,0,0,0,0
"Q13283",18831.54,10170.49,14566.58,8667.869,9065.825,21949.83,18200.78,13283.71,12154.01,24133.67,10890.86,10434.71
"O75533",62603.47,66704.82,58862.08,27593.38,72761.18,29538.92,45427.61,123135.8,58932,28951.34,70903.29,51690.71
"P05230",0,12617.18,20589.93,13166.66,0,0,0,16542.79,25912.83,0,0,0
"Q92597",35358.81,59540.84,60527.23,49327.24,56715.96,45654.7,37326.2,54160.37,71139.86,34267.11,52700.48,40286.82
"Q06210",0,0,0,0,860.8167,0,0,0,0,0,0,0
"P17174",185750.3,185750.3,194290.6,191537,185750.3,227900.3,175808.5,195146,208762.6,205865.1,241992.3,223143.9
"P28331",145114.2,127429.7,178745.3,144058.2,150009.2,195557.8,128015.6,151558.9,182794.5,178255,165285.9,222387.2
"P62750",41294.54,68303.94,45502.32,52786.49,52878.95,46053.92,41711.94,67126.98,41840.21,53831.88,57959.53,42876.78
"P17844",50560.56,30381.41,42948.4,26093.67,49545.6,22861.64,46957.7,34916.06,34506.99,32940.66,63188.02,51547.19
"O76074",1910378,913960,775969.2,490235.9,276628.6,1380456,1910378,885197.1,746003.9,469971.2,257434.6,1380456
"Q8TEA8",3008.275,0,5033.483,0,0,0,3486.531,0,7002.047,7530.067,4463.661,4463.661
"O15382",0,3104.917,0,0,0,41913.8,0,44797.69,27509.79,0,0,34991.44
"Q9H0A0",0,0,0,0,0,0,0,0,0,0,0,0
"P12429",9559.831,96108.93,10785.32,70504.27,56247.06,78547.77,7712.3,8866.933,0,23275.02,0,36956.08
"Q9Y276",0,0,0,0,22251.11,17715.21,0,0,0,0,0,29655.42
"O00159",39848.8,35413.6,95793.82,58798.94,74269.09,44228.64,47413.43,40521.26,49327.24,42316.63,32815.68,42678.39
"Q9NX46",0,0,64790.49,0,0,0,47788.15,0,66704.82,0,0,0
"P11177",129657.7,150524.5,170638.1,155885.6,138626.9,203233.9,130557.2,155137.9,166703.5,152627.3,145114.2,198832.2
"P14174",212292.8,138965.2,104286.9,200030.8,217235.1,224837.6,208762.6,139288.5,85221.49,195557.8,198108.9,201171.9
"Q96PE7",69163.65,0,0,54839,69717.98,97572.19,72135.45,0,0,0,73200.35,97756.44
"P08294",83666.14,19389.6,51547.19,31720.91,45427.61,63302.14,75506.47,30102.47,53831.88,36018.36,44228.64,70596.1
"P07814",9155.547,8569.097,10434.71,5920.558,13339.99,6211.608,13166.66,18886.76,14102.8,41711.94,29005.53,16830.28
"Q92841",15398.22,11680.59,12617.18,8719.525,44397.45,58932,14738.54,19506.67,14373.54,16703.18,16316.33,64365.04
"Q13162",0,0,27509.79,0,32524.27,0,0,0,0,0,40521.26,0
"P21283",41974.24,72273.86,59642.93,51690.71,51791.05,31345.97,41840.21,56433.61,51690.71,54737.36,51615.29,28213.44
"P30520",0,10305.74,15313,0,8082.067,15243.89,0,0,0,21073.92,0,0
"Q12797",0,0,0,0,0,0,0,0,0,0,0,0
"P08107",233372.9,293727.3,214743.1,306071.8,286640.3,266898.1,236030.4,306071.8,232556.1,315748,299487.5,268122.8
"O00487",28468.21,29308.43,30812.9,40935.27,35050.65,32524.27,31084.27,33003.64,33974.14,42632.02,37621.73,30891.04
"Q7Z434",0,5299.794,0,0,0,0,0,9229.783,0,0,0,0
"P62249",79024.33,112680.1,85600.47,102286.8,107375.7,90661.31,98104.31,116824.3,95207.85,107651.2,111549.7,101915.9
"Q9Y3B7",0,0,115537.1,0,0,0,0,108189,0,0,0,0
"Q13823",0,0,0,0,0,0,27191.27,0,0,0,30313.51,0
"Q6NZI2",53240.82,0,12154.01,8082.067,1788.65,7770.881,57623.34,65391.51,14566.58,10890.86,0,10243.86
"P13674",0,0,0,0,0,0,0,0,0,0,0,0
"P26373",0,130216,0,10354.9,157255.8,9759.944,0,135737.2,0,26368.11,0,18957.21
"P02489",103555.3,165765.9,159751.2,38511.05,166703.5,4529.997,104101.6,167923.7,159751.2,30264.74,183399.7,0
"P41240",10305.74,9559.831,0,0,2910.106,0,0,13208.61,0,0,9229.783,0
"P61247",0,39084.55,0,27857.94,0,0,0,42566.36,0,34386.66,29487.39,0
"P02794",0,0,0,0,0,12154.01,0,0,0,0,0,0
"Q9Y646",138626.9,59735.85,122599.5,91995.3,134561.7,132404.4,138965.2,40286.82,121609.6,89349.21,141575.7,135035
"Q9UBQ7",202618.2,85221.49,289533.3,347082.5,181096.8,249685.3,190390.4,94484.9,207384.7,393512.7,280540.3,286640.3
"O43615",20346.64,34654.42,21381.11,21634.76,24907.94,44088.33,24565.31,41077.87,49739.87,31865.32,28649.97,44306.32
"P01042",143381,279247.4,167923.7,141575.7,119493.3,103736.5,141296.3,294964.3,168883.1,93981.03,114678.3,108554.7
"Q13228",404349.8,283710.6,370040.5,404349.8,277824.3,457756.2,393512.7,277824.3,349248.8,438752.3,289533.3,478947.4
"Q96IU4",226425.2,170208.5,197524.2,164343.5,194290.6,170638.1,234531.6,170638.1,224020.3,156696.6,151906.3,160691.3
"Q99747",0,0,0,17428.52,0,16382.91,19764.2,0,0,26788.93,14628.95,0
"P09960",52700.48,54919.61,49327.24,49821.32,48512.74,63816.85,57523.94,34176.42,52786.49,54240.61,53434.89,60605.33
"Q96F10",95661.27,0,135737.2,103960.2,0,84689.84,132774.2,0,109273.7,111549.7,93224.91,106954.4
"P06737",0,0,0,0,0,0,22378.06,0,0,0,0,0
"Q13409",30621.55,16143.24,0,0,7665.211,24964.95,27967.68,31231.34,0,0,0,27005.53
"P84098",41190.07,5582.867,0,0,0,0,46763.48,0,0,0,0,0
"P05455",36869.43,33182,39356.67,41135.21,35637.82,41840.21,40795.66,25844.29,43023.31,42132.29,35681.91,37448.41
"Q8TEX9",0,0,0,1401.464,0,0,0,0,0,0,0,0
"P13716",111549.7,35358.81,98642.34,78654.16,61068.98,55628.06,110611.1,25608.95,91628.1,78078.7,55745.15,43889.18
"Q4KMP7",250479.3,174984.5,198108.9,205171.5,182794.5,108189,250479.3,196208.5,218888,211073.8,196996.8,139288.5
"P62312",31920.16,24264.99,21261.03,24264.99,22003.33,27005.53,29748.37,28140.73,29487.39,27191.27,32524.27,27432.72
"P61923",17484.32,36073.5,20398.12,21313.91,21634.76,20825.75,25444.86,40420.69,22251.11,0,29430.84,24964.95
"Q9H008",57432.65,69654.34,48113.21,71375.87,0,43023.31,59328.51,66927.36,53332.27,67454.84,0,0
"Q96DB5",0,31797.32,23207.51,26232.09,17524.55,0,0,25067.46,0,0,34176.42,0
"Q9H2W6",0,0,0,31389.75,0,0,0,0,0,0,0,0
"O00203",46895.88,36558.49,15633.69,53114.32,31231.34,5744.636,52957.47,58695.53,37872.6,0,42404.53,75506.47
"Q8TC12",143697,67749.81,88437.7,73747.38,69379.76,77488.91,66379.24,80741.56,91800.24,82784.11,82242.07,102888.3
"P35558",117106.9,166291,131151.9,122047.2,83114.39,126409.1,116824.3,175372.7,130216,129657.7,66704.82,125847
"P13073",265761.1,260389.5,282315.9,333342.7,230373.5,284934.5,146872.8,210269.6,286640.3,414661.1,288001.8,265761.1
"Q9UBE0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UIJ7",144761.6,97572.19,123432,151044.7,113682.9,134798,152247.4,93424.59,143056.5,146454.4,110367.2,138230.1
"P25311",86748.58,94309.39,96590.73,68419.37,79816.24,102286.8,94484.9,97932.12,101308.6,59225.88,63816.85,79704.06
"Q15907",20517.91,20764.95,13793.52,20961.99,49915.79,0,0,0,0,17715.21,0,0
"P02748",175808.5,183399.7,71658.52,52878.95,104458.4,94484.9,181096.8,183399.7,76579.02,82242.07,140112.6,100310
"Q9UBQ0",47343.67,37020.33,35413.6,21949.83,24059.86,30313.51,44797.69,40858.49,35681.91,23009.54,27593.38,35969.44
"P07305",47623.22,48314.38,0,41493.97,32270.84,97335.62,48113.21,0,0,0,0,0
"Q6NVY1",396912,119493.3,212997.3,387432.2,210269.6,220764.4,359398.6,122047.2,225598.7,378018.1,202049.2,197524.2
"Q99460",11880.63,15001.91,16477.31,9945.717,10013.7,11758.94,12494.7,17380.49,18280.42,13283.71,14687.37,10833.63
"P22105",27857.94,12494.7,27915.41,21010.82,811,32596.28,29791.97,0,26881.08,16477.31,27367.98,25067.46
"Q7L3T8",0,0,0,0,0,7140.861,0,0,14502.55,0,0,0
"O15244",19247.7,0,18518.54,21509.59,0,0,22174.57,0,23992.28,25669.13,0,0
"P06133",83842.97,95793.82,124830.2,124294.3,91127.04,61346.33,91325.89,100135.6,123793.9,116010.1,89204.91,54417.16
"P51970",61346.33,64702.22,76929.26,75282.1,68303.94,82644.38,73747.38,65757.16,76153.19,75858.83,66058.39,83390.33
"Q9H6S3",46763.48,46495.02,58695.53,66477.81,54056.81,54417.16,44088.33,50923.04,58695.53,63988.55,51189.29,53114.32
"O43852",35413.6,84009.8,39584.44,86222.4,40075.74,37448.41,36228.75,47413.43,35817.41,85221.49,74656.39,32815.68
"Q93100",81635.42,0,0,107375.7,47269.07,182241.6,86748.58,0,0,117106.9,0,178745.3
"Q9H910",0,0,0,28517.17,20346.64,0,0,0,0,0,0,0
"Q8IW45",26011.69,13208.61,21706.65,21883.76,5202.178,21706.65,20346.64,17778.32,21381.11,22003.33,13041.81,22730.31
"O60825",0,0,0,0,0,0,0,0,0,0,0,0
"Q6UXS9",283710.6,427428,363784.6,169817.6,288001.8,411215.5,312295.6,417999.9,331530.5,200030.8,331530.5,417999.9
"Q9H0R4",27593.38,23498.15,23560.07,23942.7,21131.38,26628.24,22122.36,18200.78,21706.65,24655.11,19506.67,27310.46
"P14317",0,0,0,0,0,0,0,0,0,0,0,0
"Q13564",0,0,0,0,0,0,0,0,0,0,0,0
"P62913",78654.16,71252.19,66058.39,70389.42,85899.79,85464.76,85600.47,89991.46,66141.67,74406,97756.44,88571.8
"P48163",0,0,0,0,0,0,0,0,0,0,0,0
"Q07837",0,0,0,33003.64,26490.26,0,0,0,28027.68,38641.15,0,31920.16
"Q05639",0,0,0,0,0,0,0,0,0,0,0,0
"P09622",130842.1,220764.4,215427,177772,184650.5,179524.6,116289.9,135035,137982.3,148188.2,153041.2,204267.4
"Q15393",29538.92,66927.36,0,1788.65,11832.57,5874.544,16703.18,11167.62,0,14628.95,20640.29,46957.7
"Q9Y2S2",338839.7,263299.1,390317.5,469971.2,387432.2,263299.1,304443.9,253890.9,540115.8,408058.6,381249.5,312295.6
"P52434",0,0,0,0,0,0,0,0,0,0,0,4878.9
"Q96C86",0,0,0,0,0,9708.25,0,0,0,0,0,0
"Q9Y315",0,0,0,0,0,0,0,0,0,0,10482.32,0
"Q9P035",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IVH4",0,0,0,0,0,0,232556.1,0,0,0,0,0
"Q16543",40935.27,36144.33,29308.43,34654.42,41190.07,67333.54,26314.17,29748.37,35413.6,42472.02,35969.44,38012.43
"Q8NBS9",66477.81,77070.33,51189.29,58618.05,78216.51,65130.74,67126.98,71375.87,54990.34,66927.36,83516.5,63548.54
"Q9H223",50724.91,41004.78,45014.49,53943.03,36018.36,39356.67,51085.24,41493.97,49915.79,55628.06,42948.4,44228.64
"P00450",88571.8,273261.7,93734.03,86943.43,133921.9,76685.11,95661.27,273261.7,91127.04,78547.77,128225.5,72761.18
"Q86V81",0,23686.51,37735.48,0,0,25178.94,27432.72,32270.84,38794.68,0,0,0
"P68371",566103.9,520102.7,505272.7,549609.4,692332.5,554483,566103.9,529672.9,478947.4,524995.4,633821,549609.4
"P28065",14303.05,0,0,0,0,0,0,0,0,0,0,0
"P07951",36282.92,20589.93,27706.53,20764.95,26788.93,38130.55,35890.67,25378.03,28588.87,22562.35,23942.7,35681.91
"P09327",88118.88,91020.11,87306.25,132107.8,107857,145510.8,86222.4,85094.47,86395.18,121781.8,111326.8,146454.4
"P30047",49545.6,29698.69,45174.88,59735.85,37687.1,31920.16,47477.48,37761.19,43497.89,50996.29,20057.06,26157.97
"Q8WW59",49821.32,9504.372,35772.38,19764.2,24335.52,46303.49,45576.66,12806.98,20892.73,13642.38,8314.364,48954.49
"Q9P215",0,0,0,0,0,0,0,0,0,0,93587.75,0
"Q9P2D7",307205,411215.5,293727.3,206752.5,269679.7,257434.6,257434.6,457756.2,289533.3,202618.2,264324.1,270810.9
